Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,
29/10/1995 08:00,DCNN,6465,1,1,HCM,987,2001,29,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 09:00,DCNN,6465,1,1,HCM,987,2001,230,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 10:00,DCNN,6465,1,1,HCM,987,2001,421,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 11:00,DCNN,6465,1,1,HCM,987,2001,1069,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 12:00,DCNN,6465,1,1,HCM,987,2001,760,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 13:00,DCNN,6465,1,1,HCM,987,2001,770,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 14:00,DCNN,6465,1,1,HCM,987,2001,900,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 15:00,DCNN,6465,1,1,HCM,987,2001,400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 16:00,DCNN,6465,1,1,HCM,987,2001,320,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 17:00,DCNN,6465,1,1,HCM,987,2001,79,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 19:00,DCNN,6465,1,1,HCM,987,2001,11,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/10/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,5054,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 09:00,DCNN,6465,1,1,HCM,987,2001,58,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 10:00,DCNN,6465,1,1,HCM,987,2001,191,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 11:00,DCNN,6465,1,1,HCM,987,2001,349,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 12:00,DCNN,6465,1,1,HCM,987,2001,288,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 13:00,DCNN,6465,1,1,HCM,987,2001,299,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 14:00,DCNN,6465,1,1,HCM,987,2001,378,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 15:00,DCNN,6465,1,1,HCM,987,2001,608,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 16:00,DCNN,6465,1,1,HCM,987,2001,281,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 17:00,DCNN,6465,1,1,HCM,987,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
30/10/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,2491,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 15:00,DCNN,6465,1,1,HCM,987,2001,79,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 16:00,DCNN,6465,1,1,HCM,987,2001,79,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 17:00,DCNN,6465,1,1,HCM,987,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 18:00,DCNN,6465,1,1,HCM,987,2001,18,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
31/10/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,180,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,832,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,720,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,889,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,659,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,209,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,18,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
01/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,4622,1409,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,22,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,230,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,659,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,850,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,641,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,1040,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,979,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,749,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,79,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
02/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,5648,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,29,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,230,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,659,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,889,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,551,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,590,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,781,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,630,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,209,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
03/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,4608,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,11,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,230,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,529,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,709,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,990,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,990,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,990,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,630,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,202,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
04/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,5353,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,11,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,50,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,119,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,238,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,396,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,580,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,349,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,158,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,169,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,29,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
05/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,2099,1409,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 01:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 02:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 03:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 04:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 05:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 06:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 07:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 08:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 09:00,DCNN,6465,1,1,HCM,987,2001,119,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 10:00,DCNN,6465,1,1,HCM,987,2001,320,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 11:00,DCNN,6465,1,1,HCM,987,2001,518,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 12:00,DCNN,6465,1,1,HCM,987,2001,558,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 13:00,DCNN,6465,1,1,HCM,987,2001,389,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 14:00,DCNN,6465,1,1,HCM,987,2001,360,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 15:00,DCNN,6465,1,1,HCM,987,2001,400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 16:00,DCNN,6465,1,1,HCM,987,2001,101,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 17:00,DCNN,6465,1,1,HCM,987,2001,11,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 18:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 19:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 20:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 21:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 22:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 23:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
06/11/1995 23:59,DCNN,6465,24,1,DRADR35,987,2001,2776,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
07/11/1995 00:00,DCNN,6465,1,1,HCM,987,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
